manual_capture_2026-01-07T05:44:22.608Z.jpg,2026-01-07 11:14:36,18,656
manual_capture_2026-01-07T05:44:23.454Z.jpg,2026-01-07 11:14:37,16,617
manual_capture_2026-01-07T05:44:24.280Z.jpg,2026-01-07 11:14:37,17,635
manual_capture_2026-01-07T05:44:25.371Z.jpg,2026-01-07 11:14:38,19,612
manual_capture_2026-01-07T05:44:25.857Z.jpg,2026-01-07 11:14:39,20,632
manual_capture_2026-01-07T05:44:26.680Z.jpg,2026-01-07 11:14:39,19,613
manual_capture_2026-01-07T05:44:27.329Z.jpg,2026-01-07 11:14:40,16,618
manual_capture_2026-01-07T05:44:29.091Z.jpg,2026-01-07 11:14:41,16,602
manual_capture_2026-01-07T05:44:30.233Z.jpg,2026-01-07 11:14:41,12,610
manual_capture_2026-01-07T05:44:30.911Z.jpg,2026-01-07 11:14:42,16,611
manual_capture_2026-01-07T05:44:31.786Z.jpg,2026-01-07 11:14:42,15,616
manual_capture_2026-01-07T05:44:33.172Z.jpg,2026-01-07 11:14:43,16,618
manual_capture_2026-01-07T05:44:34.520Z.jpg,2026-01-07 11:14:47,13,634
manual_capture_2026-01-07T05:44:35.402Z.jpg,2026-01-07 11:14:47,15,603
manual_capture_2026-01-07T05:44:36.609Z.jpg,2026-01-07 11:14:48,16,613
manual_capture_2026-01-07T05:44:37.201Z.jpg,2026-01-07 11:14:49,19,603
manual_capture_2026-01-07T05:44:37.650Z.jpg,2026-01-07 11:14:49,16,607
manual_capture_2026-01-07T05:44:38.983Z.jpg,2026-01-07 11:14:50,15,656
manual_capture_2026-01-07T05:44:39.695Z.jpg,2026-01-07 11:14:50,16,612
manual_capture_2026-01-07T05:44:40.567Z.jpg,2026-01-07 11:14:51,16,630
manual_capture_2026-01-07T05:44:41.409Z.jpg,2026-01-07 11:14:52,14,603
manual_capture_2026-01-07T05:44:41.526Z.jpg,2026-01-07 11:14:52,17,615
manual_capture_2026-01-07T05:44:42.036Z.jpg,2026-01-07 11:14:53,18,644
manual_capture_2026-01-07T05:44:42.790Z.jpg,2026-01-07 11:14:54,18,635
manual_capture_2026-01-07T05:44:43.527Z.jpg,2026-01-07 11:14:54,18,612
manual_capture_2026-01-07T05:44:44.041Z.jpg,2026-01-07 11:14:55,16,606
manual_capture_2026-01-07T05:44:44.302Z.jpg,2026-01-07 11:14:55,15,603
manual_capture_2026-01-07T05:44:44.516Z.jpg,2026-01-07 11:14:56,16,601
manual_capture_2026-01-07T05:44:45.049Z.jpg,2026-01-07 11:14:57,18,622
manual_capture_2026-01-07T05:44:46.133Z.jpg,2026-01-07 11:14:57,17,602
manual_capture_2026-01-07T05:44:46.897Z.jpg,2026-01-07 11:15:01,14,658
manual_capture_2026-01-07T05:44:47.727Z.jpg,2026-01-07 11:15:02,15,619
manual_capture_2026-01-07T05:44:49.158Z.jpg,2026-01-07 11:15:02,18,616
manual_capture_2026-01-07T05:44:49.256Z.jpg,2026-01-07 11:15:03,17,616
manual_capture_2026-01-07T05:44:49.960Z.jpg,2026-01-07 11:15:03,15,609
manual_capture_2026-01-07T05:44:50.091Z.jpg,2026-01-07 11:15:04,15,607
manual_capture_2026-01-07T05:44:51.299Z.jpg,2026-01-07 11:15:05,15,617
manual_capture_2026-01-07T05:44:51.529Z.jpg,2026-01-07 11:15:05,15,614
manual_capture_2026-01-07T05:44:51.925Z.jpg,2026-01-07 11:15:06,16,607
manual_capture_2026-01-07T05:44:52.482Z.jpg,2026-01-07 11:15:06,12,604
manual_capture_2026-01-07T05:44:52.844Z.jpg,2026-01-07 11:15:07,12,629
manual_capture_2026-01-07T05:44:53.197Z.jpg,2026-01-07 11:15:08,14,600
manual_capture_2026-01-07T05:44:54.022Z.jpg,2026-01-07 11:15:08,12,618
manual_capture_2026-01-07T05:44:54.103Z.jpg,2026-01-07 11:15:09,16,606
manual_capture_2026-01-07T05:44:54.493Z.jpg,2026-01-07 11:15:10,13,630
manual_capture_2026-01-07T05:44:56.230Z.jpg,2026-01-07 11:15:10,14,608
manual_capture_2026-01-07T05:44:56.851Z.jpg,2026-01-07 11:15:11,17,595
manual_capture_2026-01-07T05:44:57.931Z.jpg,2026-01-07 11:15:11,9,608
manual_capture_2026-01-07T05:44:58.691Z.jpg,2026-01-07 11:15:12,13,617
manual_capture_2026-01-07T05:44:59.775Z.jpg,2026-01-07 11:15:13,14,621
manual_capture_2026-01-07T05:45:00.390Z.jpg,2026-01-07 11:15:13,13,603
manual_capture_2026-01-07T05:45:00.742Z.jpg,2026-01-07 11:15:17,13,649
manual_capture_2026-01-07T05:45:00.852Z.jpg,2026-01-07 11:15:17,12,617
manual_capture_2026-01-07T05:45:02.012Z.jpg,2026-01-07 11:15:18,13,612
manual_capture_2026-01-07T05:45:02.153Z.jpg,2026-01-07 11:15:19,14,617
manual_capture_2026-01-07T05:45:02.734Z.jpg,2026-01-07 11:15:19,16,620
manual_capture_2026-01-07T05:45:03.283Z.jpg,2026-01-07 11:15:20,15,613
manual_capture_2026-01-07T05:45:04.562Z.jpg,2026-01-07 11:15:21,17,610
manual_capture_2026-01-07T05:45:05.208Z.jpg,2026-01-07 11:15:21,14,619
manual_capture_2026-01-07T05:45:05.891Z.jpg,2026-01-07 11:15:22,17,603
manual_capture_2026-01-07T05:45:06.594Z.jpg,2026-01-07 11:15:22,8,619
manual_capture_2026-01-07T05:45:07.288Z.jpg,2026-01-07 11:15:23,13,615
manual_capture_2026-01-07T05:45:07.445Z.jpg,2026-01-07 11:15:24,15,614
manual_capture_2026-01-07T05:45:07.863Z.jpg,2026-01-07 11:15:24,14,626
manual_capture_2026-01-07T05:45:08.774Z.jpg,2026-01-07 11:15:25,19,607
manual_capture_2026-01-07T05:45:09.997Z.jpg,2026-01-07 11:15:26,13,618
manual_capture_2026-01-07T05:45:10.541Z.jpg,2026-01-07 11:15:26,13,601
manual_capture_2026-01-07T05:45:11.569Z.jpg,2026-01-07 11:15:27,16,602
manual_capture_2026-01-07T05:45:12.724Z.jpg,2026-01-07 11:15:27,18,602
manual_capture_2026-01-07T05:45:13.129Z.jpg,2026-01-07 11:15:28,13,613
manual_capture_2026-01-07T05:45:15.047Z.jpg,2026-01-07 11:15:29,12,607
manual_capture_2026-01-07T05:45:15.942Z.jpg,2026-01-07 11:15:29,14,610
manual_capture_2026-01-07T05:45:17.030Z.jpg,2026-01-07 11:15:33,13,658
manual_capture_2026-01-07T05:45:19.386Z.jpg,2026-01-07 11:15:33,15,616
manual_capture_2026-01-07T05:45:19.701Z.jpg,2026-01-07 11:15:34,13,615
manual_capture_2026-01-07T05:45:20.506Z.jpg,2026-01-07 11:15:35,21,606
manual_capture_2026-01-07T05:45:21.444Z.jpg,2026-01-07 11:15:35,18,615
manual_capture_2026-01-07T05:45:21.887Z.jpg,2026-01-07 11:15:36,15,609
manual_capture_2026-01-07T05:45:22.518Z.jpg,2026-01-07 11:15:37,17,612
manual_capture_2026-01-07T05:45:24.575Z.jpg,2026-01-07 11:15:37,18,614
manual_capture_2026-01-07T05:45:25.480Z.jpg,2026-01-07 11:15:38,13,612
manual_capture_2026-01-07T05:45:27.253Z.jpg,2026-01-07 11:15:38,18,623
manual_capture_2026-01-07T05:45:28.227Z.jpg,2026-01-07 11:15:39,15,620
manual_capture_2026-01-07T05:45:28.458Z.jpg,2026-01-07 11:15:40,13,602
manual_capture_2026-01-07T05:45:30.519Z.jpg,2026-01-07 11:15:40,14,618
manual_capture_2026-01-07T05:45:31.059Z.jpg,2026-01-07 11:15:41,17,613
manual_capture_2026-01-07T05:45:31.393Z.jpg,2026-01-07 11:15:41,17,614
manual_capture_2026-01-07T05:45:31.623Z.jpg,2026-01-07 11:15:42,17,629
manual_capture_2026-01-07T05:45:32.291Z.jpg,2026-01-07 11:15:43,16,614
manual_capture_2026-01-07T05:45:32.433Z.jpg,2026-01-07 11:15:43,17,612
manual_capture_2026-01-07T05:45:33.117Z.jpg,2026-01-07 11:15:47,19,655
manual_capture_2026-01-07T05:45:33.497Z.jpg,2026-01-07 11:15:48,14,604
manual_capture_2026-01-07T05:45:33.712Z.jpg,2026-01-07 11:15:48,13,606
manual_capture_2026-01-07T05:45:33.869Z.jpg,2026-01-07 11:15:49,17,615
manual_capture_2026-01-07T05:45:34.765Z.jpg,2026-01-07 11:15:49,14,615
manual_capture_2026-01-07T05:45:35.412Z.jpg,2026-01-07 11:15:50,16,622
manual_capture_2026-01-07T05:45:35.600Z.jpg,2026-01-07 11:15:51,16,606
manual_capture_2026-01-07T05:45:36.605Z.jpg,2026-01-07 11:15:51,14,609
manual_capture_2026-01-07T05:45:37.426Z.jpg,2026-01-07 11:15:52,13,617
manual_capture_2026-01-07T05:45:38.068Z.jpg,2026-01-07 11:15:53,12,614
manual_capture_2026-01-07T05:45:39.532Z.jpg,2026-01-07 11:15:53,15,604
manual_capture_2026-01-07T05:45:40.525Z.jpg,2026-01-07 11:15:54,17,615
manual_capture_2026-01-07T05:45:41.032Z.jpg,2026-01-07 11:15:54,18,618
manual_capture_2026-01-07T05:45:41.649Z.jpg,2026-01-07 11:15:55,18,612
manual_capture_2026-01-07T05:45:42.024Z.jpg,2026-01-07 11:15:56,16,619
manual_capture_2026-01-07T05:45:42.445Z.jpg,2026-01-07 11:15:56,16,608
manual_capture_2026-01-07T05:45:42.492Z.jpg,2026-01-07 11:15:57,15,608
manual_capture_2026-01-07T05:45:43.125Z.jpg,2026-01-07 11:15:57,19,616
manual_capture_2026-01-07T05:45:43.315Z.jpg,2026-01-07 11:15:58,15,603
manual_capture_2026-01-07T05:45:45.098Z.jpg,2026-01-07 11:15:59,18,612
manual_capture_2026-01-07T05:45:46.170Z.jpg,2026-01-07 11:15:59,17,608
manual_capture_2026-01-07T05:45:46.566Z.jpg,2026-01-07 11:16:00,17,618
manual_capture_2026-01-07T05:45:46.766Z.jpg,2026-01-07 11:16:01,16,610
manual_capture_2026-01-07T05:45:48.075Z.jpg,2026-01-07 11:16:04,12,638
manual_capture_2026-01-07T05:45:48.601Z.jpg,2026-01-07 11:16:05,18,608
manual_capture_2026-01-07T05:45:48.849Z.jpg,2026-01-07 11:16:05,18,614
manual_capture_2026-01-07T05:45:50.597Z.jpg,2026-01-07 11:16:06,15,610
manual_capture_2026-01-07T05:45:50.970Z.jpg,2026-01-07 11:16:07,17,611
manual_capture_2026-01-07T05:45:51.151Z.jpg,2026-01-07 11:16:07,17,637
manual_capture_2026-01-07T05:45:51.160Z.jpg,2026-01-07 11:16:08,15,614
manual_capture_2026-01-07T05:45:51.623Z.jpg,2026-01-07 11:16:08,14,608
manual_capture_2026-01-07T05:45:52.171Z.jpg,2026-01-07 11:16:09,15,621
manual_capture_2026-01-07T05:45:52.717Z.jpg,2026-01-07 11:16:10,15,608
manual_capture_2026-01-07T05:45:53.412Z.jpg,2026-01-07 11:16:10,11,603
manual_capture_2026-01-07T05:45:54.146Z.jpg,2026-01-07 11:16:11,10,618
manual_capture_2026-01-07T05:45:55.274Z.jpg,2026-01-07 11:16:12,13,605
manual_capture_2026-01-07T05:45:56.051Z.jpg,2026-01-07 11:16:12,14,616
manual_capture_2026-01-07T05:45:56.499Z.jpg,2026-01-07 11:16:13,12,618
manual_capture_2026-01-07T05:45:57.393Z.jpg,2026-01-07 11:16:13,16,612
manual_capture_2026-01-07T05:45:58.289Z.jpg,2026-01-07 11:16:14,16,625
manual_capture_2026-01-07T05:45:59.365Z.jpg,2026-01-07 11:16:15,8,606
manual_capture_2026-01-07T05:45:59.927Z.jpg,2026-01-07 11:16:15,9,605
manual_capture_2026-01-07T05:46:00.329Z.jpg,2026-01-07 11:16:16,10,624
manual_capture_2026-01-07T05:46:01.398Z.jpg,2026-01-07 11:16:17,9,620
manual_capture_2026-01-07T05:46:02.836Z.jpg,2026-01-07 11:16:17,14,628
manual_capture_2026-01-07T05:46:05.594Z.jpg,2026-01-07 11:16:21,8,642
manual_capture_2026-01-07T05:46:06.848Z.jpg,2026-01-07 11:16:21,11,602
manual_capture_2026-01-07T05:46:07.863Z.jpg,2026-01-07 11:16:22,11,626
manual_capture_2026-01-07T05:46:07.951Z.jpg,2026-01-07 11:16:23,11,615
manual_capture_2026-01-07T05:46:08.935Z.jpg,2026-01-07 11:16:23,15,608
manual_capture_2026-01-07T05:46:09.607Z.jpg,2026-01-07 11:16:24,14,620
manual_capture_2026-01-07T05:46:10.023Z.jpg,2026-01-07 11:16:24,11,618
manual_capture_2026-01-07T05:46:10.153Z.jpg,2026-01-07 11:16:25,12,611
manual_capture_2026-01-07T05:46:11.227Z.jpg,2026-01-07 11:16:26,13,612
manual_capture_2026-01-07T05:46:12.052Z.jpg,2026-01-07 11:16:26,12,613
manual_capture_2026-01-07T05:46:12.313Z.jpg,2026-01-07 11:16:27,9,606
manual_capture_2026-01-07T05:46:13.087Z.jpg,2026-01-07 11:16:28,9,623
manual_capture_2026-01-07T05:46:13.608Z.jpg,2026-01-07 11:16:28,11,629
manual_capture_2026-01-07T05:46:14.141Z.jpg,2026-01-07 11:16:29,11,675
manual_capture_2026-01-07T05:46:14.284Z.jpg,2026-01-07 11:16:29,10,603
manual_capture_2026-01-07T05:46:14.366Z.jpg,2026-01-07 11:16:30,8,619
manual_capture_2026-01-07T05:46:14.989Z.jpg,2026-01-07 11:16:31,8,609
manual_capture_2026-01-07T05:46:15.180Z.jpg,2026-01-07 11:16:31,13,602
manual_capture_2026-01-07T05:46:16.299Z.jpg,2026-01-07 11:16:32,13,596
manual_capture_2026-01-07T05:46:16.581Z.jpg,2026-01-07 11:16:33,10,603
manual_capture_2026-01-07T05:46:18.175Z.jpg,2026-01-07 11:16:33,7,586
manual_capture_2026-01-07T05:46:18.268Z.jpg,2026-01-07 11:16:34,11,609
manual_capture_2026-01-07T05:46:19.793Z.jpg,2026-01-07 11:16:34,12,602
manual_capture_2026-01-07T05:46:20.132Z.jpg,2026-01-07 11:16:35,8,630
manual_capture_2026-01-07T05:46:20.190Z.jpg,2026-01-07 11:16:36,12,627
manual_capture_2026-01-07T05:46:21.580Z.jpg,2026-01-07 11:16:39,11,768
manual_capture_2026-01-07T05:46:22.856Z.jpg,2026-01-07 11:16:39,0,0
manual_capture_2026-01-07T05:46:23.678Z.jpg,2026-01-07 11:16:39,0,0
manual_capture_2026-01-07T05:46:24.669Z.jpg,2026-01-07 11:16:39,0,0
manual_capture_2026-01-07T05:46:25.659Z.jpg,2026-01-07 11:16:39,0,0
manual_capture_2026-01-07T05:46:34.764Z.jpg,2026-01-07 11:16:40,8,614
manual_capture_2026-01-07T05:46:35.132Z.jpg,2026-01-07 11:16:41,11,606
manual_capture_2026-01-07T05:46:39.121Z.jpg,2026-01-07 11:16:44,9,656
manual_capture_2026-01-07T05:46:44.641Z.jpg,2026-01-07 11:16:48,6,652
manual_capture_2026-01-07T05:46:44.980Z.jpg,2026-01-07 11:16:49,6,608
manual_capture_2026-01-07T05:46:50.505Z.jpg,2026-01-07 11:16:52,7,630
manual_capture_2026-01-07T05:46:51.373Z.jpg,2026-01-07 11:16:53,5,608
manual_capture_2026-01-07T05:46:52.824Z.jpg,2026-01-07 11:16:56,4,649
manual_capture_2026-01-07T05:46:53.973Z.jpg,2026-01-07 11:16:57,7,611
manual_capture_2026-01-07T05:46:55.609Z.jpg,2026-01-07 11:16:58,9,615
manual_capture_2026-01-07T05:46:56.321Z.jpg,2026-01-07 11:17:01,11,646
manual_capture_2026-01-07T05:46:57.054Z.jpg,2026-01-07 11:17:02,7,637
manual_capture_2026-01-07T05:46:57.918Z.jpg,2026-01-07 11:17:03,4,600
manual_capture_2026-01-07T05:46:58.066Z.jpg,2026-01-07 11:17:03,7,607
manual_capture_2026-01-07T05:47:01.142Z.jpg,2026-01-07 11:17:04,9,607
manual_capture_2026-01-07T05:47:03.578Z.jpg,2026-01-07 11:17:07,7,645
manual_capture_2026-01-07T05:47:06.363Z.jpg,2026-01-07 11:17:08,11,609
manual_capture_2026-01-07T05:47:07.354Z.jpg,2026-01-07 11:17:12,8,655
manual_capture_2026-01-07T05:47:10.686Z.jpg,2026-01-07 11:17:12,11,607
manual_capture_2026-01-07T05:47:10.852Z.jpg,2026-01-07 11:17:13,10,600
manual_capture_2026-01-07T05:47:11.153Z.jpg,2026-01-07 11:17:14,9,621
manual_capture_2026-01-07T05:47:12.599Z.jpg,2026-01-07 11:17:17,5,659
manual_capture_2026-01-07T05:47:13.766Z.jpg,2026-01-07 11:17:18,6,616
manual_capture_2026-01-07T05:47:14.238Z.jpg,2026-01-07 11:17:18,11,608
manual_capture_2026-01-07T05:47:14.697Z.jpg,2026-01-07 11:17:19,8,618
manual_capture_2026-01-07T05:47:15.120Z.jpg,2026-01-07 11:17:20,6,604
manual_capture_2026-01-07T05:47:15.251Z.jpg,2026-01-07 11:17:20,8,620
manual_capture_2026-01-07T05:47:17.234Z.jpg,2026-01-07 11:17:24,9,643
manual_capture_2026-01-07T05:47:18.006Z.jpg,2026-01-07 11:17:25,8,593
manual_capture_2026-01-07T05:47:19.035Z.jpg,2026-01-07 11:17:25,8,611
manual_capture_2026-01-07T05:47:19.624Z.jpg,2026-01-07 11:17:26,5,606
manual_capture_2026-01-07T05:47:19.782Z.jpg,2026-01-07 11:17:26,4,605
manual_capture_2026-01-07T05:47:20.790Z.jpg,2026-01-07 11:17:27,5,615
manual_capture_2026-01-07T05:47:22.597Z.jpg,2026-01-07 11:17:28,7,604
manual_capture_2026-01-07T05:47:23.882Z.jpg,2026-01-07 11:17:31,9,654
manual_capture_2026-01-07T05:47:24.570Z.jpg,2026-01-07 11:17:32,7,621
manual_capture_2026-01-07T05:47:25.490Z.jpg,2026-01-07 11:17:32,9,614
manual_capture_2026-01-07T05:47:25.615Z.jpg,2026-01-07 11:17:33,3,613
manual_capture_2026-01-07T05:47:26.755Z.jpg,2026-01-07 11:17:34,8,608
manual_capture_2026-01-07T05:47:27.766Z.jpg,2026-01-07 11:17:34,12,613
manual_capture_2026-01-07T05:47:28.444Z.jpg,2026-01-07 11:17:35,9,618
manual_capture_2026-01-07T05:47:28.663Z.jpg,2026-01-07 11:17:36,11,613
manual_capture_2026-01-07T05:47:29.827Z.jpg,2026-01-07 11:17:36,5,610
manual_capture_2026-01-07T05:47:31.463Z.jpg,2026-01-07 11:17:40,10,648
manual_capture_2026-01-07T05:47:31.631Z.jpg,2026-01-07 11:17:40,10,612
manual_capture_2026-01-07T05:47:32.687Z.jpg,2026-01-07 11:17:41,5,611
manual_capture_2026-01-07T05:47:37.877Z.jpg,2026-01-07 11:17:42,8,609
manual_capture_2026-01-07T05:47:39.570Z.jpg,2026-01-07 11:17:42,6,602
manual_capture_2026-01-07T05:47:41.575Z.jpg,2026-01-07 11:17:46,3,641
manual_capture_2026-01-07T05:47:41.617Z.jpg,2026-01-07 11:17:47,5,610
manual_capture_2026-01-07T05:47:43.313Z.jpg,2026-01-07 11:17:47,5,609
manual_capture_2026-01-07T05:47:52.841Z.jpg,2026-01-07 11:17:54,6,645
manual_capture_2026-01-07T05:47:54.260Z.jpg,2026-01-07 11:17:57,3,648
manual_capture_2026-01-07T05:48:01.243Z.jpg,2026-01-07 11:18:04,5,647
manual_capture_2026-01-07T05:48:07.200Z.jpg,2026-01-07 11:18:08,8,644
manual_capture_2026-01-07T05:48:07.264Z.jpg,2026-01-07 11:18:08,11,629
manual_capture_2026-01-07T05:48:08.699Z.jpg,2026-01-07 11:18:12,10,647
manual_capture_2026-01-07T05:48:08.976Z.jpg,2026-01-07 11:18:13,9,619
manual_capture_2026-01-07T05:48:10.498Z.jpg,2026-01-07 11:18:13,11,617
manual_capture_2026-01-07T05:48:11.963Z.jpg,2026-01-07 11:18:17,10,647
manual_capture_2026-01-07T05:48:12.247Z.jpg,2026-01-07 11:18:18,10,610
manual_capture_2026-01-07T05:48:13.470Z.jpg,2026-01-07 11:18:18,10,614
manual_capture_2026-01-07T05:48:13.750Z.jpg,2026-01-07 11:18:19,8,608
manual_capture_2026-01-07T05:48:14.153Z.jpg,2026-01-07 11:18:19,8,606
manual_capture_2026-01-07T05:48:14.771Z.jpg,2026-01-07 11:18:20,10,620
manual_capture_2026-01-07T05:48:15.528Z.jpg,2026-01-07 11:18:21,10,601
manual_capture_2026-01-07T05:48:16.185Z.jpg,2026-01-07 11:18:21,7,605
manual_capture_2026-01-07T05:48:17.615Z.jpg,2026-01-07 11:18:25,12,646
manual_capture_2026-01-07T05:48:17.636Z.jpg,2026-01-07 11:18:26,10,614
manual_capture_2026-01-07T05:48:23.267Z.jpg,2026-01-07 11:18:26,14,601
manual_capture_2026-01-07T05:48:24.236Z.jpg,2026-01-07 11:18:27,11,625
manual_capture_2026-01-07T05:48:25.209Z.jpg,2026-01-07 11:18:30,11,645
manual_capture_2026-01-07T05:48:26.660Z.jpg,2026-01-07 11:18:31,7,606
manual_capture_2026-01-07T05:48:28.164Z.jpg,2026-01-07 11:18:32,9,610
manual_capture_2026-01-07T05:48:33.114Z.jpg,2026-01-07 11:18:35,9,643
manual_capture_2026-01-07T05:48:36.955Z.jpg,2026-01-07 11:18:39,8,654
manual_capture_2026-01-07T05:48:38.382Z.jpg,2026-01-07 11:18:40,11,620
manual_capture_2026-01-07T05:48:39.149Z.jpg,2026-01-07 11:18:43,11,646
manual_capture_2026-01-07T05:48:40.860Z.jpg,2026-01-07 11:18:44,10,613
manual_capture_2026-01-07T05:48:42.668Z.jpg,2026-01-07 11:18:44,17,622
manual_capture_2026-01-07T05:48:43.816Z.jpg,2026-01-07 11:18:48,13,636
manual_capture_2026-01-07T05:48:44.165Z.jpg,2026-01-07 11:18:49,10,590
manual_capture_2026-01-07T05:48:45.711Z.jpg,2026-01-07 11:18:49,12,618
manual_capture_2026-01-07T05:48:47.083Z.jpg,2026-01-07 11:18:50,11,616
manual_capture_2026-01-07T05:48:47.794Z.jpg,2026-01-07 11:18:51,8,617
manual_capture_2026-01-07T05:48:49.077Z.jpg,2026-01-07 11:18:54,11,660
manual_capture_2026-01-07T05:48:50.110Z.jpg,2026-01-07 11:18:55,9,618
manual_capture_2026-01-07T05:48:50.623Z.jpg,2026-01-07 11:18:55,16,616
manual_capture_2026-01-07T05:48:51.123Z.jpg,2026-01-07 11:18:56,12,628
manual_capture_2026-01-07T05:48:51.831Z.jpg,2026-01-07 11:18:57,8,606
manual_capture_2026-01-07T05:48:52.348Z.jpg,2026-01-07 11:18:57,8,612
manual_capture_2026-01-07T05:48:54.272Z.jpg,2026-01-07 11:19:01,8,643
manual_capture_2026-01-07T05:48:54.897Z.jpg,2026-01-07 11:19:02,5,624
manual_capture_2026-01-07T05:48:56.257Z.jpg,2026-01-07 11:19:02,14,605
manual_capture_2026-01-07T05:48:59.264Z.jpg,2026-01-07 11:19:03,8,612
manual_capture_2026-01-07T05:48:59.490Z.jpg,2026-01-07 11:19:03,15,611
manual_capture_2026-01-07T05:49:00.615Z.jpg,2026-01-07 11:19:04,12,626
manual_capture_2026-01-07T05:49:01.312Z.jpg,2026-01-07 11:19:08,10,650
manual_capture_2026-01-07T05:49:02.838Z.jpg,2026-01-07 11:19:08,9,606
manual_capture_2026-01-07T05:49:03.796Z.jpg,2026-01-07 11:19:09,9,608
manual_capture_2026-01-07T05:49:04.328Z.jpg,2026-01-07 11:19:10,10,619
manual_capture_2026-01-07T05:49:05.081Z.jpg,2026-01-07 11:19:10,14,617
manual_capture_2026-01-07T05:49:05.348Z.jpg,2026-01-07 11:19:11,11,613
manual_capture_2026-01-07T05:49:06.680Z.jpg,2026-01-07 11:19:11,11,607
manual_capture_2026-01-07T05:49:07.245Z.jpg,2026-01-07 11:19:12,11,639
manual_capture_2026-01-07T05:49:07.455Z.jpg,2026-01-07 11:19:13,12,606
manual_capture_2026-01-07T05:49:08.237Z.jpg,2026-01-07 11:19:16,11,647
manual_capture_2026-01-07T05:49:09.399Z.jpg,2026-01-07 11:19:17,11,609
manual_capture_2026-01-07T05:49:09.900Z.jpg,2026-01-07 11:19:18,9,603
manual_capture_2026-01-07T05:49:10.317Z.jpg,2026-01-07 11:19:18,8,626
manual_capture_2026-01-07T05:49:11.482Z.jpg,2026-01-07 11:19:19,11,603
manual_capture_2026-01-07T05:49:11.640Z.jpg,2026-01-07 11:19:19,9,607
manual_capture_2026-01-07T05:49:13.322Z.jpg,2026-01-07 11:19:20,6,614
manual_capture_2026-01-07T05:49:13.897Z.jpg,2026-01-07 11:19:21,5,596
manual_capture_2026-01-07T05:49:14.213Z.jpg,2026-01-07 11:19:21,8,609
manual_capture_2026-01-07T05:49:14.864Z.jpg,2026-01-07 11:19:22,7,607
manual_capture_2026-01-07T05:49:16.695Z.jpg,2026-01-07 11:19:25,6,643
manual_capture_2026-01-07T05:49:18.047Z.jpg,2026-01-07 11:19:26,7,610
manual_capture_2026-01-07T05:49:18.827Z.jpg,2026-01-07 11:19:27,11,610
manual_capture_2026-01-07T05:49:19.660Z.jpg,2026-01-07 11:19:27,7,612
manual_capture_2026-01-07T05:49:19.843Z.jpg,2026-01-07 11:19:28,12,599
manual_capture_2026-01-07T05:49:20.084Z.jpg,2026-01-07 11:19:29,5,612
manual_capture_2026-01-07T05:49:20.852Z.jpg,2026-01-07 11:19:29,6,606
manual_capture_2026-01-07T05:49:22.040Z.jpg,2026-01-07 11:19:30,9,622
manual_capture_2026-01-07T05:49:22.653Z.jpg,2026-01-07 11:19:30,4,601
manual_capture_2026-01-07T05:49:22.957Z.jpg,2026-01-07 11:19:31,7,611
manual_capture_2026-01-07T05:49:23.752Z.jpg,2026-01-07 11:19:32,10,607
manual_capture_2026-01-07T05:49:23.835Z.jpg,2026-01-07 11:19:32,8,621
manual_capture_2026-01-07T05:49:24.592Z.jpg,2026-01-07 11:19:33,11,621
manual_capture_2026-01-07T05:49:25.612Z.jpg,2026-01-07 11:19:36,8,646
manual_capture_2026-01-07T05:49:26.098Z.jpg,2026-01-07 11:19:37,8,611
manual_capture_2026-01-07T05:49:26.897Z.jpg,2026-01-07 11:19:38,9,621
manual_capture_2026-01-07T05:49:27.131Z.jpg,2026-01-07 11:19:38,8,605
manual_capture_2026-01-07T05:49:28.056Z.jpg,2026-01-07 11:19:39,7,611
manual_capture_2026-01-07T05:49:28.491Z.jpg,2026-01-07 11:19:40,7,616
manual_capture_2026-01-07T05:49:29.164Z.jpg,2026-01-07 11:19:40,6,611
manual_capture_2026-01-07T05:49:30.097Z.jpg,2026-01-07 11:19:41,5,624
manual_capture_2026-01-07T05:49:30.220Z.jpg,2026-01-07 11:19:41,11,607
manual_capture_2026-01-07T05:49:31.158Z.jpg,2026-01-07 11:19:42,6,609
manual_capture_2026-01-07T05:49:31.614Z.jpg,2026-01-07 11:19:43,8,609
manual_capture_2026-01-07T05:49:31.802Z.jpg,2026-01-07 11:19:43,10,612
manual_capture_2026-01-07T05:49:33.179Z.jpg,2026-01-07 11:19:44,7,609
manual_capture_2026-01-07T05:49:33.747Z.jpg,2026-01-07 11:19:44,5,602
manual_capture_2026-01-07T05:49:34.806Z.jpg,2026-01-07 11:19:45,7,600
manual_capture_2026-01-07T05:49:35.279Z.jpg,2026-01-07 11:19:46,6,600
manual_capture_2026-01-07T05:49:36.233Z.jpg,2026-01-07 11:19:46,10,610
manual_capture_2026-01-07T05:49:36.574Z.jpg,2026-01-07 11:19:50,13,643
manual_capture_2026-01-07T05:49:36.718Z.jpg,2026-01-07 11:19:51,15,619
manual_capture_2026-01-07T05:49:37.360Z.jpg,2026-01-07 11:19:51,10,614
manual_capture_2026-01-07T05:49:37.717Z.jpg,2026-01-07 11:19:52,9,611
manual_capture_2026-01-07T05:49:37.814Z.jpg,2026-01-07 11:19:52,11,607
manual_capture_2026-01-07T05:49:38.679Z.jpg,2026-01-07 11:19:53,11,599
manual_capture_2026-01-07T05:49:38.979Z.jpg,2026-01-07 11:19:54,12,611
